imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,avg_vote,votes,reviews_from_users,reviews_from_critics,weighted_average_vote,total_votes,males_allages_avg_vote,males_allages_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating,us_voters_votes,non_us_voters_rating,non_us_voters_votes
tt0223128,The Demons of Ludlow,1983,1988-04-01,Horror,83,USA,English,Bill Rebane,"William Arthur, Alan Ross",Ram Productions,3.3,527,27,15,3.3,527,3.4,384,3.1,30,3.7,200,3.1,147,2.9,47,1.0,12,3.7,16,3.6,19,2.8,36,3.4,194,3.3,220
tt0223135,Desu pawuda,1986,1986-06-21,"Sci-Fi, Horror",63,Japan,Japanese,Shigeru Izumiya,"Shigeru Izumiya, Shigeru Izumiya",Essen Communications,5.8,238,9,6,5.8,238,5.7,182,5.8,26,5.8,123,5.1,27,6.1,17,7.1,8,4.6,7,10.0,2,4.7,17,6.0,52,5.8,130
tt0223154,Dogura magura,1988,1988-10-15,"Horror, Mystery, Sci-Fi",109,Japan,Japanese,Toshio Matsumoto,"Toshio Matsumoto, Atsushi Yamatoya",Katsujindo Cinema,6.5,254,3,4,6.5,254,6.5,171,6.4,30,6.6,110,5.9,29,6.7,33,6.7,12,6.4,17,6.0,2,5.6,15,5.8,33,6.7,158
tt0223268,Faust: Love of the Damned,2000,2001-02-02,"Drama, Fantasy, Horror",98,Spain,English,Brian Yuzna,"Tim Vigil, David Quinn",Castelao Producciones,4.3,3525,69,46,4.3,3525,4.2,2510,4.3,231,4.2,1639,4.3,601,4.2,286,3.4,45,4.3,157,4.7,76,4.4,119,4.3,738,4.2,1878
tt0223777,Más negro que la noche,1975,1975-12-25,"Horror, Mystery, Thriller",96,Mexico,Spanish,Carlos Enrique Taboada,Carlos Enrique Taboada,Sindicato de Trabajadores de la Producción Cinematográfica (STPC),7.0,786,8,9,7.0,786,6.9,523,7.4,83,7.1,274,6.1,138,7.2,134,7.1,22,7.2,80,6.3,23,5.2,38,7.0,103,6.9,453
tt0223848,Dan Oniroku: Bikyoshi jigokuzeme,1985,1985-12-14,Horror,67,Japan,Japanese,Masahito Segawa,"Oniroku Dan, Toshimichi Saeki",,5.3,292,7,4,5.3,292,5.3,227,4.8,28,5.4,139,5.1,52,4.6,16,5.6,5,4.3,9,7.0,2,4.8,30,5.7,31,5.1,184
tt0224038,Gômon kifujin,1987,1987-06-20,"Horror, Sci-Fi",70,Japan,Japanese,Kazuo 'Gaira' Komizu,Kazuo 'Gaira' Komizu,Nikkatsu,4.9,129,4,3,4.9,129,4.8,93,3.5,4,4.7,53,5.3,33,6.1,7,7.5,2,4.5,2,6.3,3,3.7,12,5.8,15,4.7,83
tt0224102,Bijo no harawata,1986,1986-09-23,"Fantasy, Horror, Thriller",68,Japan,Japanese,Kazuo 'Gaira' Komizu,Kazuo 'Gaira' Komizu,Rokugatsu Gekijô,5.0,561,15,25,5.0,561,5.0,404,5.2,35,4.9,243,5.2,120,5.0,43,4.5,13,5.5,18,4.6,12,4.2,32,5.6,132,4.7,297
tt0224345,Muk lau hung gwong,1999,1999-10-16,"Crime, Horror, Mystery",104,Hong Kong,Cantonese,Ringo Lam,"Man-Lung Ho, Ringo Lam",Brilliant Idea Group (BIG),6.5,561,5,10,6.5,561,6.6,378,6.9,24,6.6,234,6.3,113,6.0,46,4.6,5,5.4,23,7.7,17,5.9,26,6.3,90,6.6,314
tt0224626,Dark Asylum,2001,2001-08-28,"Thriller, Horror",83,USA,English,Gregory Gieras,"Gregory Gieras, D.B. Smith",Insane Pictures,4.2,833,26,18,4.2,833,4.1,514,4.0,35,4.0,273,4.1,198,4.8,121,4.8,13,4.6,56,5.4,47,4.5,52,4.4,277,4.1,332
